"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596088399;"30/07/2020 05:53:19";0;13.97647;3
1596088429;"30/07/2020 05:53:49";0;13.97418;3
1596088459;"30/07/2020 05:54:19";0;13.93151;3
1596088489;"30/07/2020 05:54:49";0;13.8435;3
1596088519;"30/07/2020 05:55:19";0;13.2941;3
1596088549;"30/07/2020 05:55:49";0;13.21561;3
1596088579;"30/07/2020 05:56:19";0;13.45411;3
1596088609;"30/07/2020 05:56:49";0;13.56689;3
1596088639;"30/07/2020 05:57:19";0;13.64957;3
1596088669;"30/07/2020 05:57:49";0;13.73491;3
1596088699;"30/07/2020 05:58:19";0;13.8294;3
1596088729;"30/07/2020 05:58:49";0;13.90674;3
1596088759;"30/07/2020 05:59:19";0;13.93075;3
1596088789;"30/07/2020 05:59:49";0;13.90751;3
1596088819;"30/07/2020 06:00:19";0;13.90865;3
1596088849;"30/07/2020 06:00:49";0;13.93722;3
1596088879;"30/07/2020 06:01:19";0;13.95704;3
1596088909;"30/07/2020 06:01:49";0;13.9677;3
1596088939;"30/07/2020 06:02:19";0;13.94789;3
1596088969;"30/07/2020 06:02:49";0;13.91817;3
1596088999;"30/07/2020 06:03:19";0;13.93227;3
1596089029;"30/07/2020 06:03:49";0;13.97037;3
1596089059;"30/07/2020 06:04:19";0;13.99094;3
1596089089;"30/07/2020 06:04:49";0;13.97952;3
1596089119;"30/07/2020 06:05:19";0;13.95323;3
1596089149;"30/07/2020 06:05:49";0;13.94903;3
1596089179;"30/07/2020 06:06:19";0;13.95856;3
1596089209;"30/07/2020 06:06:49";0;13.98561;3
1596089239;"30/07/2020 06:07:19";0;13.98447;3
1596089269;"30/07/2020 06:07:49";0;13.96808;3
1596089299;"30/07/2020 06:08:19";0;13.93494;3
1596089329;"30/07/2020 06:08:49";0;13.93837;3
1596089359;"30/07/2020 06:09:19";0;13.96046;3
1596089389;"30/07/2020 06:09:49";0;13.98904;3
1596089419;"30/07/2020 06:10:19";0;13.98713;3
1596089449;"30/07/2020 06:10:49";0;13.96161;3
1596089479;"30/07/2020 06:11:19";0;13.93837;3
