"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596083989;"30/07/2020 04:39:49";0;968046.2;3
1596084019;"30/07/2020 04:40:19";0;968048.8;3
1596084049;"30/07/2020 04:40:49";0;968051.4;3
1596084079;"30/07/2020 04:41:19";0;968053.9;3
1596084109;"30/07/2020 04:41:49";0;968056.5;3
1596084139;"30/07/2020 04:42:19";0;968059.1;3
1596084169;"30/07/2020 04:42:49";0;968061.6;3
1596084199;"30/07/2020 04:43:19";0;968064.4;3
1596084229;"30/07/2020 04:43:49";0;968067.2;3
1596084259;"30/07/2020 04:44:19";0;968070.2;3
1596084289;"30/07/2020 04:44:49";0;968073.1;3
1596084319;"30/07/2020 04:45:19";0;968076;3
1596084349;"30/07/2020 04:45:49";0;968078.9;3
1596084379;"30/07/2020 04:46:19";0;968081.9;3
1596084409;"30/07/2020 04:46:49";0;968084.7;3
1596084439;"30/07/2020 04:47:19";0;968087.4;3
1596084469;"30/07/2020 04:47:49";0;968090.1;3
1596084499;"30/07/2020 04:48:19";0;968092.8;3
1596084529;"30/07/2020 04:48:49";0;968095.5;3
1596084559;"30/07/2020 04:49:19";0;968098.2;3
1596084589;"30/07/2020 04:49:49";0;968100.9;3
1596084619;"30/07/2020 04:50:19";0;968103.7;3
1596084649;"30/07/2020 04:50:49";0;968106.6;3
1596084679;"30/07/2020 04:51:19";0;968109.4;3
1596084709;"30/07/2020 04:51:49";0;968112.1;3
1596084739;"30/07/2020 04:52:19";0;968114.7;3
1596084769;"30/07/2020 04:52:49";0;968117.2;3
1596084799;"30/07/2020 04:53:19";0;968119.8;3
1596084829;"30/07/2020 04:53:49";0;968122.4;3
1596084859;"30/07/2020 04:54:19";0;968124.9;3
1596084889;"30/07/2020 04:54:49";0;968127.5;3
1596084919;"30/07/2020 04:55:19";0;968130.1;3
1596084949;"30/07/2020 04:55:49";0;968132.8;3
1596084979;"30/07/2020 04:56:19";0;968135.3;3
1596085009;"30/07/2020 04:56:49";0;968137.8;3
1596085039;"30/07/2020 04:57:19";0;968140.1;3
1596085069;"30/07/2020 04:57:49";0;968142.5;3
1596085099;"30/07/2020 04:58:19";0;968144.9;3
1596085129;"30/07/2020 04:58:49";0;968147.2;3
1596085159;"30/07/2020 04:59:19";0;968149.6;3
1596085189;"30/07/2020 04:59:49";0;968152;3
1596085219;"30/07/2020 05:00:19";0;968154.4;3
1596085249;"30/07/2020 05:00:49";0;968156.8;3
1596085279;"30/07/2020 05:01:19";0;968159.1;3
1596085309;"30/07/2020 05:01:49";0;968161.8;3
1596085339;"30/07/2020 05:02:19";0;968166.6;3
1596085369;"30/07/2020 05:02:49";0;968172.4;3
1596085399;"30/07/2020 05:03:19";0;968176.9;3
1596085429;"30/07/2020 05:03:49";0;968180.6;3
1596085459;"30/07/2020 05:04:19";0;968183.9;3
1596085489;"30/07/2020 05:04:49";0;968187.1;3
1596085519;"30/07/2020 05:05:19";0;968190.1;3
